Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
8/30/2015,$1.13,526665,4177,438503,554,83431,83242,189,0,Boston,Conventional,2015
8/23/2015,$1.07,589471,4744,488292,609,95827,95585,241,0,Boston,Conventional,2015
8/16/2015,$1.15,565795,4461,464476,749,96109,95887,222,0,Boston,Conventional,2015
8/9/2015,$1.07,690517,4173,590998,827,94519,94288,231,0,Boston,Conventional,2015
8/2/2015,$1.17,571995,4442,468592,1452,97509,97214,294,0,Boston,Conventional,2015
7/26/2015,$1.28,500234,4299,393282,1958,100695,100467,228,0,Boston,Conventional,2015
7/19/2015,$1.18,597168,4720,477630,5072,109746,109519,227,0,Boston,Conventional,2015
7/12/2015,$1.14,634516,5332,471640,9362,148183,146947,1236,0,Boston,Conventional,2015
7/5/2015,$1.27,582910,4743,418251,11054,148861,145983,2878,0,Boston,Conventional,2015
6/28/2015,$1.25,560495,4688,403231,9120,143456,142575,881,0,Boston,Conventional,2015
6/21/2015,$1.24,543505,3582,404909,8899,126114,125821,293,0,Boston,Conventional,2015
6/14/2015,$1.08,684346,5104,521255,6545,151442,151259,183,0,Boston,Conventional,2015
6/7/2015,$1.25,562543,4034,421007,93,137408,137225,183,0,Boston,Conventional,2015
5/31/2015,$1.26,565161,4128,418105,109,142819,142515,303,0,Boston,Conventional,2015
5/24/2015,$1.14,633522,4602,490486,277,138158,137769,388,0,Boston,Conventional,2015
5/17/2015,$1.26,534489,4286,380514,163,149526,147668,1858,0,Boston,Conventional,2015
5/10/2015,$1.14,625558,4602,476828,131,143998,141309,2688,0,Boston,Conventional,2015
5/3/2015,$1.17,552369,3829,429586,240,118714,115149,3565,0,Boston,Conventional,2015
4/26/2015,$1.28,465911,3915,352464,131,109400,106866,2534,0,Boston,Conventional,2015
4/19/2015,$1.15,504620,4014,384880,163,115563,114562,1001,0,Boston,Conventional,2015
4/12/2015,$1.26,408485,3576,294164,106,110639,108644,1995,0,Boston,Conventional,2015
4/5/2015,$1.27,449818,3658,330425,100,115636,113541,1949,146,Boston,Conventional,2015
3/29/2015,$1.19,453631,3619,339299,151,110561,108838,1723,0,Boston,Conventional,2015
3/22/2015,$1.18,453173,5956,344397,156,102664,102204,460,0,Boston,Conventional,2015
3/15/2015,$1.25,417750,6086,308997,112,102556,101932,624,0,Boston,Conventional,2015
3/8/2015,$1.17,408404,3426,290513,79,114387,113811,576,0,Boston,Conventional,2015
3/1/2015,$1.11,485736,4106,383574,193,97863,97423,440,0,Boston,Conventional,2015
2/22/2015,$1.23,355432,3233,251341,142,100716,100498,218,0,Boston,Conventional,2015
2/15/2015,$1.20,399884,3795,281106,143,114839,114284,556,0,Boston,Conventional,2015
2/8/2015,$1.04,609985,7653,495732,384,106217,105403,813,0,Boston,Conventional,2015
2/1/2015,$1.22,490022,6083,373452,273,110214,109901,313,0,Boston,Conventional,2015
1/25/2015,$1.17,409344,4731,288095,46,116472,115538,934,0,Boston,Conventional,2015
1/18/2015,$1.23,401331,4384,287779,133,109037,108669,368,0,Boston,Conventional,2015
1/11/2015,$1.10,437772,5548,320577,122,111525,111193,332,0,Boston,Conventional,2015
1/4/2015,$1.02,491738,7194,396752,129,87663,87407,256,0,Boston,Conventional,2015
12/27/2015,$1.35,96233,1368,39543,86,55237,55237,0,0,Buffalo/Rochester,Conventional,2015
12/20/2015,$1.37,90868,1165,38431,107,51165,51165,0,0,Buffalo/Rochester,Conventional,2015
12/13/2015,$1.35,98473,1421,40783,66,56202,56202,0,0,Buffalo/Rochester,Conventional,2015
12/6/2015,$1.23,108458,1738,58197,167,48356,48356,0,0,Buffalo/Rochester,Conventional,2015
11/29/2015,$1.39,79973,1515,35683,113,42662,42662,0,0,Buffalo/Rochester,Conventional,2015
11/22/2015,$1.40,90242,1712,38781,108,49642,49642,0,0,Buffalo/Rochester,Conventional,2015
11/15/2015,$1.36,99704,1804,41457,107,56335,55593,742,0,Buffalo/Rochester,Conventional,2015
11/8/2015,$1.30,111039,1289,49507,55,60188,58886,1302,0,Buffalo/Rochester,Conventional,2015
11/1/2015,$1.23,118541,2181,61875,186,54299,52956,1342,0,Buffalo/Rochester,Conventional,2015
10/25/2015,$1.36,99555,1546,36646,80,61283,59381,1902,0,Buffalo/Rochester,Conventional,2015
10/18/2015,$1.29,106084,1536,40702,58,63787,62627,1160,0,Buffalo/Rochester,Conventional,2015
10/11/2015,$1.30,109154,2170,50862,96,56025,54830,1196,0,Buffalo/Rochester,Conventional,2015
10/4/2015,$1.33,98900,3020,38353,101,57426,56141,1284,0,Buffalo/Rochester,Conventional,2015
9/27/2015,$1.31,90746,1908,60293,106,28438,27767,671,0,Buffalo/Rochester,Conventional,2015
9/20/2015,$1.54,60624,1445,39832,89,19259,18438,821,0,Buffalo/Rochester,Conventional,2015
9/13/2015,$1.59,73043,1573,48469,134,22867,22422,446,0,Buffalo/Rochester,Conventional,2015
9/6/2015,$1.56,76140,1472,49388,173,25106,25093,13,0,Buffalo/Rochester,Conventional,2015
8/30/2015,$1.38,83731,1406,61601,242,20483,20483,0,0,Buffalo/Rochester,Conventional,2015
8/23/2015,$1.49,68953,1287,43655,170,23840,23840,0,0,Buffalo/Rochester,Conventional,2015
8/16/2015,$1.50,69798,1231,45938,258,22372,22372,0,0,Buffalo/Rochester,Conventional,2015
8/9/2015,$1.47,81830,1140,56289,349,24052,24052,0,0,Buffalo/Rochester,Conventional,2015
8/2/2015,$1.47,78163,1448,44621,472,31623,31623,0,0,Buffalo/Rochester,Conventional,2015
7/26/2015,$1.39,91825,1679,45615,742,43789,43789,0,0,Buffalo/Rochester,Conventional,2015
7/19/2015,$1.36,128846,1166,54493,2205,70982,70982,0,0,Buffalo/Rochester,Conventional,2015
7/12/2015,$1.45,127351,1119,47295,4715,74223,73796,427,0,Buffalo/Rochester,Conventional,2015
7/5/2015,$1.47,140414,1503,56925,6708,75277,74371,907,0,Buffalo/Rochester,Conventional,2015
6/28/2015,$1.36,137247,1236,51802,5397,78812,78750,62,0,Buffalo/Rochester,Conventional,2015
6/21/2015,$1.50,108655,1255,47846,5425,54130,54130,0,0,Buffalo/Rochester,Conventional,2015
6/14/2015,$1.34,149377,1184,48287,4433,95474,95474,0,0,Buffalo/Rochester,Conventional,2015
6/7/2015,$1.38,130908,779,58000,139,71991,71991,0,0,Buffalo/Rochester,Conventional,2015
5/31/2015,$1.40,130841,1039,54249,79,75473,75473,0,0,Buffalo/Rochester,Conventional,2015
5/24/2015,$1.43,121943,1034,55019,104,65786,65742,44,0,Buffalo/Rochester,Conventional,2015
5/17/2015,$1.35,137050,933,61668,57,74393,73415,978,0,Buffalo/Rochester,Conventional,2015
5/10/2015,$1.33,170547,1322,73754,185,95286,94833,453,0,Buffalo/Rochester,Conventional,2015
5/3/2015,$1.42,136772,946,50266,82,85477,84332,1102,43,Buffalo/Rochester,Conventional,2015
4/26/2015,$1.41,136964,1118,49557,106,86183,85503,640,40,Buffalo/Rochester,Conventional,2015
4/19/2015,$1.42,139613,1022,52955,59,85577,85057,520,0,Buffalo/Rochester,Conventional,2015
4/12/2015,$1.42,118173,884,45444,93,71752,70938,814,0,Buffalo/Rochester,Conventional,2015
4/5/2015,$1.44,124146,969,51024,96,72057,71409,598,50,Buffalo/Rochester,Conventional,2015
3/29/2015,$1.39,119891,1353,48430,81,70027,69919,108,0,Buffalo/Rochester,Conventional,2015
3/22/2015,$1.40,119903,3091,45420,48,71344,71289,56,0,Buffalo/Rochester,Conventional,2015
3/15/2015,$1.47,103413,3500,45689,66,54158,54046,111,0,Buffalo/Rochester,Conventional,2015
3/8/2015,$1.35,125725,1072,61974,102,62577,62217,360,0,Buffalo/Rochester,Conventional,2015
3/1/2015,$1.43,112364,1033,41685,104,69542,69480,62,0,Buffalo/Rochester,Conventional,2015
2/22/2015,$1.41,109547,1709,45394,132,62312,61765,547,0,Buffalo/Rochester,Conventional,2015
2/15/2015,$1.44,100207,1521,43272,58,55357,55233,124,0,Buffalo/Rochester,Conventional,2015
2/8/2015,$1.36,132760,1822,66262,162,64514,63918,596,0,Buffalo/Rochester,Conventional,2015
2/1/2015,$1.33,153920,2118,64771,112,86920,86848,71,0,Buffalo/Rochester,Conventional,2015
1/25/2015,$1.50,114053,1321,54007,75,58650,57910,740,0,Buffalo/Rochester,Conventional,2015
1/18/2015,$1.52,107040,1625,61860,133,43422,43420,2,0,Buffalo/Rochester,Conventional,2015
1/11/2015,$1.54,106221,1642,50985,80,53514,53514,0,0,Buffalo/Rochester,Conventional,2015
1/4/2015,$1.40,116253,3268,55693,110,57183,57183,0,0,Buffalo/Rochester,Conventional,2015
12/27/2015,$0.90,5040365,1833947,1760956,232756,1212707,1090140,110737,11830,CALIFORNIA,Conventional,2015
12/20/2015,$0.94,4695737,1676601,1543281,266690,1209165,1061704,136747,10715,CALIFORNIA,Conventional,2015
12/13/2015,$0.87,5259354,1806690,1627241,232985,1592438,1404012,180150,8276,CALIFORNIA,Conventional,2015
12/6/2015,$0.78,5775536,1943066,2100246,221957,1510267,1376641,126664,6962,CALIFORNIA,Conventional,2015
11/29/2015,$0.91,4575711,1461699,1810203,222311,1081497,991569,82338,7590,CALIFORNIA,Conventional,2015
11/22/2015,$0.92,4804278,1602216,1917125,215632,1069306,979613,82444,7249,CALIFORNIA,Conventional,2015
11/15/2015,$0.83,5755191,2243013,2164099,195159,1152919,1091769,53798,7352,CALIFORNIA,Conventional,2015
11/8/2015,$0.98,5148984,2317859,1758965,216524,855637,813006,36306,6324,CALIFORNIA,Conventional,2015
11/1/2015,$0.95,5830428,2369825,2596785,211902,651916,626994,19805,5118,CALIFORNIA,Conventional,2015
10/25/2015,$1.12,4592462,1733791,2025016,215623,618032,606393,7596,4043,CALIFORNIA,Conventional,2015
10/18/2015,$1.07,4999032,1847991,2286236,217814,646991,633894,10780,2317,CALIFORNIA,Conventional,2015
10/11/2015,$1.08,5063309,1757212,2530023,221033,555042,533478,18373,3191,CALIFORNIA,Conventional,2015
10/4/2015,$1.02,4943781,1461112,2788318,222261,472090,442924,25572,3594,CALIFORNIA,Conventional,2015
9/27/2015,$1.04,5216785,1860050,2635028,206460,515246,496868,13336,5042,CALIFORNIA,Conventional,2015
9/20/2015,$1.14,4759791,1702965,2230694,273922,552210,529779,17304,5126,CALIFORNIA,Conventional,2015
9/13/2015,$1.13,5106508,1863271,2388023,270794,584420,502057,76298,6065,CALIFORNIA,Conventional,2015
9/6/2015,$1.09,5806393,2859326,2077194,240185,629688,591630,33545,4513,CALIFORNIA,Conventional,2015
8/30/2015,$1.08,5647385,3104608,1660274,233027,649476,640601,5989,2886,CALIFORNIA,Conventional,2015
8/23/2015,$1.18,5193221,2626978,1798911,222083,545249,535184,6574,3491,CALIFORNIA,Conventional,2015
8/16/2015,$1.11,5616434,3098709,1731349,208725,577652,572197,2082,3372,CALIFORNIA,Conventional,2015
8/9/2015,$1.10,6232081,3260776,2196705,193832,580769,570729,7357,2684,CALIFORNIA,Conventional,2015
8/2/2015,$1.16,5428239,2940146,1737846,183471,566776,559588,4954,2235,CALIFORNIA,Conventional,2015
7/26/2015,$1.13,5557616,3112922,1636660,209427,598608,590750,5181,2676,CALIFORNIA,Conventional,2015
7/19/2015,$1.18,5225201,2805888,1629872,188207,601234,577737,20674,2823,CALIFORNIA,Conventional,2015
7/12/2015,$1.13,5451637,2747300,1923893,157478,622966,601359,18032,3575,CALIFORNIA,Conventional,2015
7/5/2015,$1.12,6718012,3581150,2120303,254187,762371,731692,27317,3362,CALIFORNIA,Conventional,2015
6/28/2015,$1.10,5641742,3163840,1610910,212173,654819,630301,21862,2656,CALIFORNIA,Conventional,2015
6/21/2015,$1.07,5952597,3328632,1743509,218424,662032,634245,24278,3510,CALIFORNIA,Conventional,2015
6/14/2015,$0.97,6741662,4075881,1771909,210671,683201,657421,22961,2819,CALIFORNIA,Conventional,2015
6/7/2015,$0.98,6374843,3614314,1860329,221330,678869,651945,23422,3502,CALIFORNIA,Conventional,2015
5/31/2015,$0.98,6236903,3620440,1826497,209443,580523,554225,23083,3215,CALIFORNIA,Conventional,2015
5/24/2015,$1.10,5621714,2978397,1873206,195991,574120,546421,24486,3213,CALIFORNIA,Conventional,2015
5/17/2015,$1.08,5289139,2923674,1649624,168597,547244,525805,18497,2942,CALIFORNIA,Conventional,2015
5/10/2015,$0.93,6650358,4085859,1735132,194576,634791,613601,18366,2824,CALIFORNIA,Conventional,2015
5/3/2015,$0.88,8567534,4340117,3403145,192474,631798,609389,19736,2674,CALIFORNIA,Conventional,2015
4/26/2015,$1.15,4923565,2421010,1729487,196469,576600,548252,26484,1863,CALIFORNIA,Conventional,2015
4/19/2015,$1.05,5871081,3024466,2070974,177355,598286,524768,71989,1529,CALIFORNIA,Conventional,2015
4/12/2015,$1.06,5636645,2848184,1988818,185199,614444,532714,79865,1864,CALIFORNIA,Conventional,2015
4/5/2015,$1.12,5467156,2754465,1886169,225397,601125,539258,59212,2655,CALIFORNIA,Conventional,2015
3/29/2015,$1.10,5341822,2609533,1869271,193578,669440,605995,61959,1486,CALIFORNIA,Conventional,2015
3/22/2015,$1.06,5571813,2348618,2314394,195791,713009,681404,30059,1546,CALIFORNIA,Conventional,2015
3/15/2015,$1.06,5557163,2962520,1737354,194761,662527,632904,27625,1999,CALIFORNIA,Conventional,2015
3/8/2015,$0.96,5990244,3484275,1649936,184721,671313,642307,27241,1765,CALIFORNIA,Conventional,2015
3/1/2015,$0.84,6700134,3516551,2460932,170581,552070,515386,34846,1838,CALIFORNIA,Conventional,2015
2/22/2015,$0.96,5951871,3210177,1933699,172676,635319,596185,36941,2193,CALIFORNIA,Conventional,2015
2/15/2015,$0.96,5699945,3315164,1620462,169908,594412,544991,47018,2403,CALIFORNIA,Conventional,2015
2/8/2015,$0.91,5871225,2908845,2200394,149459,612526,553683,56311,2533,CALIFORNIA,Conventional,2015
2/1/2015,$0.85,9032181,4794142,3460744,177145,600149,556205,41203,2741,CALIFORNIA,Conventional,2015
1/25/2015,$1.06,4929884,2380956,1827783,150536,570610,521004,46809,2796,CALIFORNIA,Conventional,2015
1/18/2015,$1.02,5570915,2780860,2108450,121614,559991,520299,36501,3190,CALIFORNIA,Conventional,2015
1/11/2015,$0.92,6024932,2889591,2485720,103573,546048,510560,31874,3613,CALIFORNIA,Conventional,2015
1/4/2015,$0.93,5777335,2843648,2267755,137480,528452,477193,47883,3376,CALIFORNIA,Conventional,2015
12/27/2015,$0.96,156698,33070,62956,23042,37630,35130,2500,0,Charlotte,Conventional,2015
12/20/2015,$0.98,139918,29500,55521,19843,35055,33273,1782,0,Charlotte,Conventional,2015
12/13/2015,$0.95,157146,31727,62544,23843,39032,35793,3239,0,Charlotte,Conventional,2015
12/6/2015,$0.99,156114,34117,63075,28483,30439,28182,2257,0,Charlotte,Conventional,2015
11/29/2015,$0.95,138859,31911,53471,22686,30791,27376,3415,0,Charlotte,Conventional,2015
11/22/2015,$1.00,133618,30029,53645,24222,25723,22228,3495,0,Charlotte,Conventional,2015
11/15/2015,$1.01,169281,28544,80245,36861,23632,21132,2500,0,Charlotte,Conventional,2015
11/8/2015,$1.03,164322,30861,54456,49282,29723,28076,1647,0,Charlotte,Conventional,2015
11/1/2015,$1.11,171794,33372,47080,53969,37374,32848,4526,0,Charlotte,Conventional,2015
10/25/2015,$1.27,140921,23094,38357,44883,34587,30219,4368,0,Charlotte,Conventional,2015
10/18/2015,$1.26,156566,22805,54519,44707,34535,31177,3358,0,Charlotte,Conventional,2015
10/11/2015,$1.14,167397,22942,45669,58990,39796,33103,6693,0,Charlotte,Conventional,2015
10/4/2015,$1.22,146738,23649,44671,40367,38051,30389,7662,0,Charlotte,Conventional,2015
9/27/2015,$1.09,168780,24398,54210,58552,31621,27053,4567,0,Charlotte,Conventional,2015
9/20/2015,$1.20,161444,25923,46906,41262,47353,38940,8413,0,Charlotte,Conventional,2015
9/13/2015,$1.19,171078,30123,41617,36469,62868,56910,5958,0,Charlotte,Conventional,2015
9/6/2015,$1.01,227728,35127,62187,64372,66042,59198,6844,0,Charlotte,Conventional,2015
8/30/2015,$1.20,179027,33512,41701,38130,65684,63371,2313,0,Charlotte,Conventional,2015
8/23/2015,$1.15,203298,32281,50476,41678,78865,76846,2018,0,Charlotte,Conventional,2015
8/16/2015,$1.24,178526,32129,42068,41343,62986,60769,2216,0,Charlotte,Conventional,2015
8/9/2015,$1.21,173059,29916,43783,37614,61746,57783,3963,0,Charlotte,Conventional,2015
8/2/2015,$1.24,179322,30200,48687,39735,60700,58628,2072,0,Charlotte,Conventional,2015
7/26/2015,$1.23,173897,30901,39608,39261,64127,62054,2073,0,Charlotte,Conventional,2015
7/19/2015,$1.19,187575,33382,49072,39515,65605,62471,3135,0,Charlotte,Conventional,2015
7/12/2015,$1.18,182857,23581,56317,35107,67852,65681,2170,0,Charlotte,Conventional,2015
7/5/2015,$1.18,216119,30803,73470,40602,71243,67865,3378,0,Charlotte,Conventional,2015
6/28/2015,$1.17,193654,23694,58162,42044,69754,67989,1765,0,Charlotte,Conventional,2015
6/21/2015,$1.17,201173,30951,58913,38260,73048,69426,3622,0,Charlotte,Conventional,2015
6/14/2015,$1.15,207094,31248,64829,41193,69824,67842,1982,0,Charlotte,Conventional,2015
6/7/2015,$1.15,199980,43524,45227,38579,72651,69124,3527,0,Charlotte,Conventional,2015
5/31/2015,$1.19,194631,45688,43260,44530,61153,58991,2162,0,Charlotte,Conventional,2015
5/24/2015,$1.20,212528,43629,59208,46014,63677,59663,4014,0,Charlotte,Conventional,2015
5/17/2015,$1.21,190800,44340,46424,40249,59787,57584,2203,0,Charlotte,Conventional,2015
5/10/2015,$1.19,192767,47626,42864,38370,63907,61760,2147,0,Charlotte,Conventional,2015
5/3/2015,$1.00,261492,50203,69447,77627,64215,58626,5589,0,Charlotte,Conventional,2015
4/26/2015,$1.20,182142,39481,44797,37961,59902,58701,1201,0,Charlotte,Conventional,2015
4/19/2015,$1.18,180944,38330,41954,36041,64618,63182,1436,0,Charlotte,Conventional,2015
4/12/2015,$1.17,204005,48793,50390,39638,65184,61787,3396,0,Charlotte,Conventional,2015
4/5/2015,$1.19,177919,43112,40448,36210,58148,56451,1599,99,Charlotte,Conventional,2015
3/29/2015,$1.23,178788,34498,50741,40688,52861,51856,1005,0,Charlotte,Conventional,2015
3/22/2015,$1.19,182876,41638,44727,37099,59412,56444,2968,0,Charlotte,Conventional,2015
3/15/2015,$1.19,183944,39138,48596,43740,52470,51028,1442,0,Charlotte,Conventional,2015
3/8/2015,$1.25,159387,29980,39245,36250,53912,52538,1374,0,Charlotte,Conventional,2015
3/1/2015,$1.18,176146,45465,40007,34949,55726,52874,2852,0,Charlotte,Conventional,2015
2/22/2015,$1.08,201741,44680,48499,61590,46973,44920,2053,0,Charlotte,Conventional,2015
2/15/2015,$1.22,156799,28228,38592,40431,49548,40420,9128,0,Charlotte,Conventional,2015
2/8/2015,$1.17,150139,31509,35567,31779,51284,41921,9363,0,Charlotte,Conventional,2015
2/1/2015,$0.98,254010,52916,71210,80814,49070,33450,15620,0,Charlotte,Conventional,2015
1/25/2015,$1.18,167270,37383,44001,31576,54310,41623,12686,0,Charlotte,Conventional,2015
1/18/2015,$1.25,152671,26463,40476,38677,47055,33997,13058,0,Charlotte,Conventional,2015
1/11/2015,$1.26,159943,31586,38119,40802,49436,38822,10614,0,Charlotte,Conventional,2015
1/4/2015,$1.19,166006,29419,47221,38569,50798,44329,6469,0,Charlotte,Conventional,2015
12/27/2015,$0.93,661137,42799,445219,78378,94741,83067,1618,10057,Chicago,Conventional,2015
12/20/2015,$0.91,690669,35725,464574,96306,94064,76241,9593,8230,Chicago,Conventional,2015
12/13/2015,$1.07,668602,40380,451470,94163,82588,76829,5694,65,Chicago,Conventional,2015
12/6/2015,$1.14,664020,53173,455048,92888,62911,62473,421,17,Chicago,Conventional,2015
11/29/2015,$1.11,602481,42851,422479,74989,62161,61863,299,0,Chicago,Conventional,2015
11/22/2015,$0.94,751898,34869,553545,89732,73752,73457,294,0,Chicago,Conventional,2015
11/15/2015,$1.17,641882,31286,441754,93857,74985,74724,261,0,Chicago,Conventional,2015
11/8/2015,$1.01,711147,44528,498562,101889,66166,65842,324,0,Chicago,Conventional,2015
11/1/2015,$1.00,807041,69420,562215,106537,68870,68448,422,0,Chicago,Conventional,2015
10/25/2015,$1.12,687650,59161,454353,108012,66124,65795,323,6,Chicago,Conventional,2015
10/18/2015,$1.15,690303,25883,482992,118311,63116,62077,286,754,Chicago,Conventional,2015
10/11/2015,$1.08,708914,16455,503814,119996,68648,65145,529,2975,Chicago,Conventional,2015
10/4/2015,$1.18,675173,14269,485262,105711,69930,66015,2240,1675,Chicago,Conventional,2015
9/27/2015,$1.15,720502,16484,532029,101194,70795,63370,2923,4501,Chicago,Conventional,2015
9/20/2015,$1.19,729117,16478,534644,103104,74892,71196,3317,379,Chicago,Conventional,2015
9/13/2015,$1.19,775671,17172,546965,128620,82914,78368,3810,736,Chicago,Conventional,2015
9/6/2015,$1.11,808678,17596,581941,122938,86202,82905,3290,7,Chicago,Conventional,2015
8/30/2015,$1.12,773774,17363,570147,112344,73919,71627,2205,87,Chicago,Conventional,2015
8/23/2015,$1.20,751850,17596,550360,103622,80272,77074,2760,439,Chicago,Conventional,2015
8/16/2015,$1.16,817691,19194,609692,104997,83807,80019,3448,341,Chicago,Conventional,2015
8/9/2015,$1.25,731125,18237,526303,104796,81788,79510,1905,373,Chicago,Conventional,2015
8/2/2015,$1.27,761027,21607,559825,97419,82176,79198,2476,502,Chicago,Conventional,2015
7/26/2015,$1.12,791332,26653,577460,99067,88152,83729,3516,907,Chicago,Conventional,2015
7/19/2015,$1.24,797060,20535,560872,116910,98743,92363,3531,2849,Chicago,Conventional,2015
7/12/2015,$1.26,772151,22934,545739,109149,94328,90429,2536,1363,Chicago,Conventional,2015
7/5/2015,$1.24,937317,28423,661207,118635,129053,126579,2236,237,Chicago,Conventional,2015
6/28/2015,$1.21,786250,27392,524477,104595,129787,126836,1896,1055,Chicago,Conventional,2015
